PassengerId,Survived,Pclass,SibSp,Parch,HasCabin,CatAge,CatFare,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Unique
432,1.0,3,1,0,False,1,2,False,False,True,False,False,True,False
433,1.0,2,1,0,False,3,2,False,False,True,False,False,True,False
434,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
435,0.0,1,1,0,True,3,3,True,False,True,False,True,False,False
436,1.0,1,1,2,True,0,3,False,False,True,True,False,False,False
437,0.0,3,2,2,False,0,3,False,False,True,True,False,False,False
438,1.0,2,2,3,False,1,2,False,False,True,False,False,True,False
439,0.0,1,1,4,True,3,3,True,False,True,False,True,False,False
440,0.0,2,0,0,False,2,1,True,False,True,False,True,False,False
441,1.0,2,1,1,False,3,2,False,False,True,False,False,True,False
442,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
443,0.0,3,1,0,False,1,0,True,False,True,False,True,False,False
444,1.0,2,0,0,False,1,1,False,False,True,True,False,False,False
445,1.0,3,0,0,False,1,1,True,False,True,False,True,False,False
446,1.0,1,0,2,True,0,3,True,False,True,False,False,False,False
447,1.0,2,0,1,False,0,2,False,False,True,True,False,False,False
448,1.0,1,0,0,False,2,2,True,False,True,False,True,False,False
449,1.0,3,2,1,False,0,2,False,False,False,True,False,False,False
450,1.0,1,0,0,True,3,2,True,False,True,False,False,False,True
451,0.0,2,1,2,False,3,2,True,False,True,False,True,False,False
452,0.0,3,1,0,False,1,2,True,False,True,False,True,False,False
453,0.0,1,0,0,True,2,2,True,False,False,False,True,False,False
454,1.0,1,1,0,True,3,3,True,False,False,False,True,False,False
455,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
456,1.0,3,0,0,False,2,0,True,False,False,False,True,False,False
457,0.0,1,0,0,True,3,2,True,False,True,False,True,False,False
458,1.0,1,1,0,True,1,3,False,False,True,False,False,True,False
459,1.0,2,0,0,False,3,1,False,False,True,True,False,False,False
460,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
461,1.0,1,0,0,True,3,2,True,False,True,False,True,False,False
462,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
463,0.0,1,0,0,True,3,3,True,False,True,False,True,False,False
464,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
465,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
466,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
467,0.0,2,0,0,False,1,0,True,False,True,False,True,False,False
468,0.0,1,0,0,False,3,2,True,False,True,False,True,False,False
469,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
470,1.0,3,2,1,False,0,2,False,False,False,True,False,False,False
471,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
472,0.0,3,0,0,False,3,1,True,False,True,False,True,False,False
473,1.0,2,1,2,False,2,2,False,False,True,False,False,True,False
474,1.0,2,0,0,True,1,1,False,False,False,False,False,True,False
475,0.0,3,0,0,False,0,1,False,False,True,True,False,False,False
476,0.0,1,0,0,True,1,3,True,False,True,False,True,False,False
477,0.0,2,1,0,False,2,2,True,False,True,False,True,False,False
478,0.0,3,1,0,False,2,0,True,False,True,False,True,False,False
479,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
480,1.0,3,0,1,False,0,1,False,False,True,True,False,False,False
481,0.0,3,5,2,False,0,3,True,False,True,False,False,False,False
482,0.0,2,0,0,False,1,0,True,False,True,False,True,False,False
483,0.0,3,0,0,False,3,1,True,False,True,False,True,False,False
484,1.0,3,0,0,False,3,1,False,False,True,False,False,True,False
485,1.0,1,1,0,True,1,3,True,False,False,False,True,False,False
486,0.0,3,3,1,False,1,2,False,False,True,True,False,False,False
487,1.0,1,1,0,True,2,3,False,False,True,False,False,True,False
488,0.0,1,0,0,True,3,2,True,False,False,False,True,False,False
489,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
490,1.0,3,1,1,False,0,2,True,False,True,False,False,False,False
491,0.0,3,1,0,False,1,2,True,False,True,False,True,False,False
492,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
493,0.0,1,0,0,True,3,2,True,False,True,False,True,False,False
494,0.0,1,0,0,False,3,3,True,False,False,False,True,False,False
495,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
496,0.0,3,0,0,False,1,2,True,False,False,False,True,False,False
497,1.0,1,1,0,True,3,3,False,False,False,True,False,False,False
498,0.0,3,0,0,False,1,2,True,False,True,False,True,False,False
499,0.0,1,1,2,True,1,3,False,False,True,False,False,True,False
500,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
501,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
502,0.0,3,0,0,False,0,0,False,True,False,True,False,False,False
503,0.0,3,0,0,False,1,0,False,True,False,True,False,False,False
504,0.0,3,0,0,False,3,1,False,False,True,True,False,False,False
505,1.0,1,0,0,True,0,3,False,False,True,True,False,False,False
506,0.0,1,1,0,True,0,3,True,False,False,False,True,False,False
507,1.0,2,0,2,False,2,2,False,False,True,False,False,True,False
508,1.0,1,0,0,False,1,2,True,False,True,False,True,False,False
509,0.0,3,0,0,False,1,2,True,False,True,False,True,False,False
510,1.0,3,0,0,False,1,3,True,False,True,False,True,False,False
511,1.0,3,0,0,False,2,0,True,True,False,False,True,False,False
512,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
513,1.0,1,0,0,True,3,2,True,False,True,False,True,False,False
514,1.0,1,1,0,False,3,3,False,False,False,False,False,True,False
515,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
516,0.0,1,0,0,True,3,3,True,False,True,False,True,False,False
517,1.0,2,0,0,True,2,1,False,False,True,False,False,True,False
518,0.0,3,0,0,False,1,2,True,True,False,False,True,False,False
519,1.0,2,1,0,False,3,2,False,False,True,False,False,True,False
520,0.0,3,0,0,False,2,0,True,False,True,False,True,False,False
521,1.0,1,0,0,True,2,3,False,False,True,True,False,False,False
522,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
523,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
524,1.0,1,0,1,True,3,3,False,False,False,False,False,True,False
525,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
526,0.0,3,0,0,False,3,0,True,True,False,False,True,False,False
527,1.0,2,0,0,False,3,1,False,False,True,True,False,False,False
528,0.0,1,0,0,True,1,3,True,False,True,False,True,False,False
529,0.0,3,0,0,False,3,1,True,False,True,False,True,False,False
530,0.0,2,2,1,False,1,1,True,False,True,False,True,False,False
531,1.0,2,1,1,False,0,2,False,False,True,True,False,False,False
532,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
533,0.0,3,1,1,False,0,0,True,False,False,False,True,False,False
534,1.0,3,0,2,False,1,2,False,False,False,False,False,True,False
535,0.0,3,0,0,False,2,1,False,False,True,True,False,False,False
536,1.0,2,0,2,False,0,2,False,False,True,True,False,False,False
537,0.0,1,0,0,True,3,2,True,False,True,False,False,False,True
538,1.0,1,0,0,False,2,3,False,False,False,True,False,False,False
539,0.0,3,0,0,False,1,2,True,False,True,False,True,False,False
540,1.0,1,0,2,True,0,3,False,False,False,True,False,False,False
541,1.0,1,0,2,True,3,3,False,False,True,True,False,False,False
542,0.0,3,4,2,False,0,2,False,False,True,True,False,False,False
543,0.0,3,4,2,False,0,2,False,False,True,True,False,False,False
544,1.0,2,1,0,False,2,2,True,False,True,False,True,False,False
545,0.0,1,1,0,True,3,3,True,False,False,False,True,False,False
546,0.0,1,0,0,False,3,2,True,False,True,False,True,False,False
547,1.0,2,1,0,False,0,2,False,False,True,False,False,True,False
548,1.0,2,0,0,False,1,1,True,False,False,False,True,False,False
549,0.0,3,1,1,False,2,2,True,False,True,False,True,False,False
550,1.0,2,1,1,False,0,3,True,False,True,False,False,False,False
551,1.0,1,0,2,True,0,3,True,False,False,False,True,False,False
552,0.0,2,0,0,False,1,2,True,False,True,False,True,False,False
553,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
554,1.0,3,0,0,False,0,0,True,False,False,False,True,False,False
555,1.0,3,0,0,False,0,0,False,False,True,True,False,False,False
556,0.0,1,0,0,False,3,2,True,False,True,False,True,False,False
557,1.0,1,1,0,True,3,3,False,False,False,False,False,False,True
558,0.0,1,0,0,False,1,3,True,False,False,False,True,False,False
559,1.0,1,1,1,True,3,3,False,False,True,False,False,True,False
560,1.0,3,1,0,False,3,2,False,False,True,False,False,True,False
561,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
562,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
563,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
564,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
565,0.0,3,0,0,False,1,1,False,False,True,True,False,False,False
566,0.0,3,2,0,False,1,2,True,False,True,False,True,False,False
567,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
568,0.0,3,0,4,False,2,2,False,False,True,False,False,True,False
569,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
570,1.0,3,0,0,False,2,0,True,False,True,False,True,False,False
571,1.0,2,0,0,False,3,1,True,False,True,False,True,False,False
572,1.0,1,2,0,True,3,3,False,False,True,False,False,True,False
573,1.0,1,0,0,True,3,2,True,False,True,False,True,False,False
574,1.0,3,0,0,False,1,0,False,True,False,True,False,False,False
575,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
576,0.0,3,0,0,False,0,2,True,False,True,False,True,False,False
577,1.0,2,0,0,False,2,1,False,False,True,True,False,False,False
578,1.0,1,1,0,True,3,3,False,False,True,False,False,True,False
579,0.0,3,1,0,False,1,2,False,False,False,False,False,True,False
580,1.0,3,0,0,False,2,1,True,False,True,False,True,False,False
581,1.0,2,1,1,False,1,2,False,False,True,True,False,False,False
582,1.0,1,1,1,True,3,3,False,False,False,False,False,True,False
583,0.0,2,0,0,False,3,2,True,False,True,False,True,False,False
584,0.0,1,0,0,True,3,3,True,False,False,False,True,False,False
585,0.0,3,0,0,False,1,1,True,False,False,False,True,False,False
586,1.0,1,0,2,True,0,3,False,False,True,True,False,False,False
587,0.0,2,0,0,False,3,2,True,False,True,False,True,False,False
588,1.0,1,1,1,True,3,3,True,False,False,False,True,False,False
589,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
590,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
591,0.0,3,0,0,False,2,0,True,False,True,False,True,False,False
592,1.0,1,1,0,True,3,3,False,False,False,False,False,True,False
593,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
594,0.0,3,0,2,False,1,0,False,True,False,True,False,False,False
595,0.0,2,1,0,False,3,2,True,False,True,False,True,False,False
596,0.0,3,1,1,False,3,2,True,False,True,False,True,False,False
597,1.0,2,0,0,False,1,3,False,False,True,True,False,False,False
598,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
599,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
600,1.0,1,1,0,True,3,3,True,False,False,False,False,False,True
601,1.0,2,2,1,False,1,2,False,False,True,False,False,True,False
602,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
603,0.0,1,0,0,False,1,3,True,False,True,False,True,False,False
604,0.0,3,0,0,False,3,1,True,False,True,False,True,False,False
605,1.0,1,0,0,False,2,2,True,False,False,False,True,False,False
606,0.0,3,1,0,False,3,2,True,False,True,False,True,False,False
607,0.0,3,0,0,False,2,0,True,False,True,False,True,False,False
608,1.0,1,0,0,False,1,2,True,False,True,False,True,False,False
609,1.0,2,1,2,False,0,3,False,False,False,False,False,True,False
610,1.0,1,0,0,True,3,3,False,False,True,True,False,False,False
611,0.0,3,1,5,False,3,2,False,False,True,False,False,True,False
612,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
613,1.0,3,1,0,False,1,2,False,True,False,True,False,False,False
614,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
615,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
616,1.0,2,1,2,False,1,3,False,False,True,True,False,False,False
617,0.0,3,1,1,False,2,1,True,False,True,False,True,False,False
618,0.0,3,1,0,False,1,2,False,False,True,False,False,True,False
619,1.0,2,2,1,True,0,3,False,False,True,True,False,False,False
620,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
621,0.0,3,1,0,False,1,1,True,False,False,False,True,False,False
622,1.0,1,1,0,True,3,3,True,False,True,False,True,False,False
623,1.0,3,1,1,False,0,2,True,False,False,False,True,False,False
624,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
625,0.0,3,0,0,False,0,2,True,False,True,False,True,False,False
626,0.0,1,0,0,True,3,3,True,False,True,False,True,False,False
627,0.0,2,0,0,False,3,1,True,True,False,False,False,False,True
628,1.0,1,0,0,True,0,3,False,False,True,True,False,False,False
629,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
630,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
631,1.0,1,0,0,True,3,2,True,False,True,False,True,False,False
632,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
633,1.0,1,0,0,True,2,2,True,False,False,False,False,False,True
634,0.0,1,0,0,False,1,0,True,False,True,False,True,False,False
635,0.0,3,3,2,False,0,2,False,False,True,True,False,False,False
636,1.0,2,0,0,False,1,1,False,False,True,True,False,False,False
637,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
638,0.0,2,1,1,False,2,2,True,False,True,False,True,False,False
639,0.0,3,0,5,False,3,3,False,False,True,False,False,True,False
640,0.0,3,1,0,False,1,2,True,False,True,False,True,False,False
641,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
642,1.0,1,0,0,True,1,3,False,False,False,True,False,False,False
643,0.0,3,3,2,False,0,2,False,False,True,True,False,False,False
644,1.0,3,0,0,False,1,3,True,False,True,False,True,False,False
645,1.0,3,2,1,False,0,2,False,False,False,True,False,False,False
646,1.0,1,1,0,True,3,3,True,False,False,False,True,False,False
647,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
648,1.0,1,0,0,True,3,3,True,False,False,False,False,False,True
649,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
650,1.0,3,0,0,False,1,0,False,False,True,True,False,False,False
651,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
652,1.0,2,0,1,False,0,2,False,False,True,True,False,False,False
653,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
654,1.0,3,0,0,False,1,0,False,True,False,True,False,False,False
655,0.0,3,0,0,False,0,0,False,True,False,True,False,False,False
656,0.0,2,2,0,False,1,3,True,False,True,False,True,False,False
657,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
658,0.0,3,1,1,False,2,2,False,True,False,False,False,True,False
659,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
660,0.0,1,0,2,True,3,3,True,False,False,False,True,False,False
661,1.0,1,2,0,False,3,3,True,False,True,False,False,False,True
662,0.0,3,0,0,False,3,0,True,False,False,False,True,False,False
663,0.0,1,0,0,True,3,2,True,False,True,False,True,False,False
664,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
665,1.0,3,1,0,False,0,1,True,False,True,False,True,False,False
666,0.0,2,2,0,False,2,3,True,False,True,False,True,False,False
667,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
668,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
669,0.0,3,0,0,False,3,1,True,False,True,False,True,False,False
670,1.0,1,1,0,True,1,3,False,False,True,False,False,True,False
671,1.0,2,1,1,False,3,3,False,False,True,False,False,True,False
672,0.0,1,1,0,True,2,3,True,False,True,False,True,False,False
673,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
674,1.0,2,0,0,False,2,1,True,False,True,False,True,False,False
675,0.0,2,0,0,False,1,0,True,False,True,False,True,False,False
676,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
677,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
678,1.0,3,0,0,False,0,1,False,False,True,True,False,False,False
679,0.0,3,1,6,False,3,3,False,False,True,False,False,True,False
680,1.0,1,0,1,True,3,3,True,False,False,False,True,False,False
681,0.0,3,0,0,False,1,1,False,True,False,True,False,False,False
682,1.0,1,0,0,True,1,3,True,False,False,False,True,False,False
683,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
684,0.0,3,5,2,False,0,3,True,False,True,False,True,False,False
685,0.0,2,1,1,False,3,3,True,False,True,False,True,False,False
686,0.0,2,1,2,False,1,3,True,False,False,False,True,False,False
687,0.0,3,4,1,False,0,3,True,False,True,False,True,False,False
688,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
689,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
690,1.0,1,0,1,True,0,3,False,False,True,True,False,False,False
691,1.0,1,1,0,True,2,3,True,False,True,False,True,False,False
692,1.0,3,0,1,False,0,1,False,False,False,True,False,False,False
693,1.0,3,0,0,False,1,3,True,False,True,False,True,False,False
694,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
695,0.0,1,0,0,False,3,2,True,False,True,False,False,False,True
696,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
697,0.0,3,0,0,False,3,1,True,False,True,False,True,False,False
698,1.0,3,0,0,False,1,0,False,True,False,True,False,False,False
699,0.0,1,1,1,True,3,3,True,False,False,False,True,False,False
700,0.0,3,0,0,True,3,0,True,False,True,False,True,False,False
701,1.0,1,1,0,True,0,3,False,False,False,False,False,True,False
702,1.0,1,0,0,True,2,2,True,False,True,False,True,False,False
703,0.0,3,0,1,False,0,1,False,False,False,True,False,False,False
704,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
705,0.0,3,1,0,False,1,0,True,False,True,False,True,False,False
706,0.0,2,0,0,False,3,2,True,False,True,False,True,False,False
707,1.0,2,0,0,False,3,1,False,False,True,False,False,True,False
708,1.0,1,0,0,True,3,2,True,False,True,False,True,False,False
709,1.0,1,0,0,False,0,3,False,False,True,True,False,False,False
710,1.0,3,1,1,False,1,2,True,False,False,False,False,False,False
711,1.0,1,0,0,True,1,3,False,False,False,True,False,False,False
712,0.0,1,0,0,True,1,2,True,False,True,False,True,False,False
713,1.0,1,1,0,True,3,3,True,False,True,False,True,False,False
714,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
715,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
716,0.0,3,0,0,True,0,0,True,False,True,False,True,False,False
717,1.0,1,0,0,True,3,3,False,False,False,True,False,False,False
718,1.0,2,0,0,True,1,1,False,False,True,True,False,False,False
719,0.0,3,0,0,False,1,2,True,True,False,False,True,False,False
720,0.0,3,0,0,False,2,0,True,False,True,False,True,False,False
721,1.0,2,0,1,False,0,3,False,False,True,True,False,False,False
722,0.0,3,1,0,False,0,0,True,False,True,False,True,False,False
723,0.0,2,0,0,False,2,1,True,False,True,False,True,False,False
724,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
725,1.0,1,1,0,True,1,3,True,False,True,False,True,False,False
726,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
727,1.0,2,3,0,False,2,2,False,False,True,False,False,True,False
728,1.0,3,0,0,False,1,0,False,True,False,True,False,False,False
729,0.0,2,1,0,False,1,2,True,False,True,False,True,False,False
730,0.0,3,1,0,False,1,1,False,False,True,True,False,False,False
731,1.0,1,0,0,True,2,3,False,False,True,True,False,False,False
732,0.0,3,0,0,False,0,2,True,False,False,False,True,False,False
733,0.0,2,0,0,False,1,0,True,False,True,False,True,False,False
734,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
735,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
736,0.0,3,0,0,False,2,2,True,False,True,False,True,False,False
737,0.0,3,1,3,False,3,3,False,False,True,False,False,True,False
738,1.0,1,0,0,True,2,3,True,False,False,False,True,False,False
739,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
740,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
741,1.0,1,0,0,True,1,2,True,False,True,False,True,False,False
742,0.0,1,1,0,True,3,3,True,False,True,False,True,False,False
743,1.0,1,2,2,True,0,3,False,False,False,True,False,False,False
744,0.0,3,1,0,False,1,2,True,False,True,False,True,False,False
745,1.0,3,0,0,False,2,1,True,False,True,False,True,False,False
746,0.0,1,1,1,True,3,3,True,False,True,False,False,False,True
747,0.0,3,1,1,False,0,2,True,False,True,False,True,False,False
748,1.0,2,0,0,False,2,1,False,False,True,True,False,False,False
749,0.0,1,1,0,True,0,3,True,False,True,False,True,False,False
750,0.0,3,0,0,False,2,0,True,True,False,False,True,False,False
751,1.0,2,1,1,False,0,2,False,False,True,True,False,False,False
752,1.0,3,0,1,True,0,1,True,False,True,False,False,False,False
753,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
754,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
755,1.0,2,1,2,False,3,3,False,False,True,False,False,True,False
756,1.0,2,1,1,False,0,2,True,False,True,False,False,False,False
757,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
758,0.0,2,0,0,False,0,1,True,False,True,False,True,False,False
759,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
760,1.0,1,0,0,True,2,3,False,False,True,False,False,False,True
761,0.0,3,0,0,False,1,2,True,False,True,False,True,False,False
762,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
763,1.0,3,0,0,False,0,0,True,False,False,False,True,False,False
764,1.0,1,1,2,True,3,3,False,False,True,False,False,True,False
765,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
766,1.0,1,1,0,True,3,3,False,False,True,False,False,True,False
767,0.0,1,0,0,False,1,3,True,False,False,False,False,False,True
768,0.0,3,0,0,False,2,0,False,True,False,True,False,False,False
769,0.0,3,1,0,False,1,2,True,True,False,False,True,False,False
770,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
771,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
772,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
773,0.0,2,0,0,True,3,1,False,False,True,False,False,True,False
774,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
775,1.0,2,1,3,False,3,2,False,False,True,False,False,True,False
776,0.0,3,0,0,False,0,0,True,False,True,False,True,False,False
777,0.0,3,0,0,True,1,0,True,True,False,False,True,False,False
778,1.0,3,0,0,False,0,1,False,False,True,True,False,False,False
779,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
780,1.0,1,0,1,True,3,3,False,False,True,False,False,True,False
781,1.0,3,0,0,False,0,0,False,False,False,True,False,False,False
782,1.0,1,1,0,True,0,3,False,False,True,False,False,True,False
783,0.0,1,0,0,True,2,2,True,False,True,False,True,False,False
784,0.0,3,1,2,False,1,2,True,False,True,False,True,False,False
785,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
786,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
787,1.0,3,0,0,False,0,0,False,False,True,True,False,False,False
788,0.0,3,4,1,False,0,2,True,True,False,False,False,False,False
789,1.0,3,1,2,False,0,2,True,False,True,False,False,False,False
790,0.0,1,0,0,True,3,3,True,False,False,False,True,False,False
791,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
792,0.0,2,0,0,False,0,2,True,False,True,False,True,False,False
793,0.0,3,8,2,False,1,3,False,False,True,True,False,False,False
794,0.0,1,0,0,False,1,2,True,False,False,False,True,False,False
795,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
796,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
797,1.0,1,0,0,True,3,2,False,False,True,False,False,False,True
798,1.0,3,0,0,False,2,1,False,False,True,False,False,True,False
799,0.0,3,0,0,False,2,0,True,False,False,False,True,False,False
800,0.0,3,1,1,False,2,2,False,False,True,False,False,True,False
801,0.0,2,0,0,False,2,1,True,False,True,False,True,False,False
802,1.0,2,1,1,False,2,2,False,False,True,False,False,True,False
803,1.0,1,1,2,True,0,3,True,False,True,False,False,False,False
804,1.0,3,0,1,False,0,1,True,False,False,False,False,False,False
805,1.0,3,0,0,False,1,0,True,False,True,False,True,False,False
806,0.0,3,0,0,False,2,0,True,False,True,False,True,False,False
807,0.0,1,0,0,True,3,0,True,False,True,False,True,False,False
808,0.0,3,0,0,False,0,0,False,False,True,True,False,False,False
809,0.0,2,0,0,False,3,1,True,False,True,False,True,False,False
810,1.0,1,1,0,True,2,3,False,False,True,False,False,True,False
811,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
812,0.0,3,0,0,False,3,2,True,False,True,False,True,False,False
813,0.0,2,0,0,False,2,1,True,False,True,False,True,False,False
814,0.0,3,4,2,False,0,2,False,False,True,True,False,False,False
815,0.0,3,0,0,False,2,1,True,False,True,False,True,False,False
816,0.0,1,0,0,True,1,0,True,False,True,False,True,False,False
817,0.0,3,0,0,False,1,1,False,False,True,True,False,False,False
818,0.0,2,1,1,False,2,3,True,False,False,False,True,False,False
819,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
820,0.0,3,3,2,False,0,2,True,False,True,False,False,False,False
821,1.0,1,1,1,True,3,3,False,False,True,False,False,True,False
822,1.0,3,0,0,False,1,1,True,False,True,False,True,False,False
823,0.0,1,0,0,False,3,0,True,False,True,False,False,False,True
824,1.0,3,0,1,True,1,1,False,False,True,False,False,True,False
825,0.0,3,4,1,False,0,3,True,False,True,False,False,False,False
826,0.0,3,0,0,False,1,0,True,True,False,False,True,False,False
827,0.0,3,0,0,False,1,3,True,False,True,False,True,False,False
828,1.0,2,0,2,False,0,3,True,False,False,False,False,False,False
829,1.0,3,0,0,False,1,0,True,True,False,False,True,False,False
830,1.0,1,0,0,True,3,3,False,False,True,False,False,True,False
831,1.0,3,1,0,False,0,1,False,False,False,False,False,True,False
832,1.0,2,1,1,False,0,2,True,False,True,False,False,False,False
833,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
834,0.0,3,0,0,False,1,0,True,False,True,False,True,False,False
835,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
836,1.0,1,1,1,True,3,3,False,False,False,True,False,False,False
837,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
838,0.0,3,0,0,False,1,1,True,False,True,False,True,False,False
839,1.0,3,0,0,False,2,3,True,False,True,False,True,False,False
840,1.0,1,0,0,True,1,2,True,False,False,False,True,False,False
841,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
842,0.0,2,0,0,False,0,1,True,False,True,False,True,False,False
843,1.0,1,0,0,False,2,2,False,False,False,True,False,False,False
844,0.0,3,0,0,False,2,0,True,False,False,False,True,False,False
845,0.0,3,0,0,False,0,1,True,False,True,False,True,False,False
846,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
847,0.0,3,8,2,False,1,3,True,False,True,False,True,False,False
848,0.0,3,0,0,False,2,0,True,False,False,False,True,False,False
849,0.0,2,0,1,False,1,3,True,False,True,False,False,False,True
850,1.0,1,1,0,True,1,3,False,False,False,False,False,True,False
851,0.0,3,4,2,False,0,2,True,False,True,False,False,False,False
852,0.0,3,0,0,False,3,0,True,False,True,False,True,False,False
853,0.0,3,1,1,False,0,2,False,False,False,True,False,False,False
854,1.0,1,0,1,True,0,3,False,False,True,True,False,False,False
855,0.0,2,1,0,False,3,2,False,False,True,False,False,True,False
856,1.0,3,0,1,False,0,1,False,False,True,False,False,True,False
857,1.0,1,1,1,False,3,3,False,False,True,False,False,True,False
858,1.0,1,0,0,True,3,2,True,False,True,False,True,False,False
859,1.0,3,0,3,False,1,2,False,False,False,False,False,True,False
860,0.0,3,0,0,False,1,0,True,False,False,False,True,False,False
861,0.0,3,2,0,False,3,1,True,False,True,False,True,False,False
862,0.0,2,1,0,False,0,1,True,False,True,False,True,False,False
863,1.0,1,0,0,True,3,2,False,False,True,False,False,True,False
864,0.0,3,8,2,False,1,3,False,False,True,True,False,False,False
865,0.0,2,0,0,False,1,1,True,False,True,False,True,False,False
